Unnamed: 0,Unnamed: 0.1,date,position,track_id,track_name,artist,streams,artist_id,artist_name,album_id,duration,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,is_collab,is_remixed,euclidean_dist,manhattan_dist,cosine_dist,cosine_dist_mod
154802,154802,2020-02-14,3,16wAOAZ2OkqoIDN7TpChjR,Yummy,Justin Bieber,237288,1uNFoZAHBGtllmzznpCI3s,Justin Bieber,63iWSELt9V1kV6RSMxN7Ii,0.3427354250196058,2020-02-14,77,0.6759999999999999,0.506,9,0.7204912998976458,0,0.0958,0.345,0.0,0.11800000000000001,0.4970000000000001,0.6021148582347777,0,0,0.028999999999999665,0.029000000000000026,0.010989847736179614,0.010989847736179614
176,176,2018-01-01,177,7q8jJ1XZEliBakZSUMFde5,Stay With You,Cheat Codes,16256,7DMveApC7UnC2NPfPvlHSU,Cheat Codes,2wwVAygeZXKnTfkPB071Nj,0.34905340599345736,2017-05-26,58,0.7440000000000001,0.513,2,0.6042169907881267,0,0.0411,0.102,1.69e-06,0.0894,0.353,0.5642656096679233,0,0,0.03899999999999851,0.039000000000000146,0.011192846973842263,0.011192846973842263
53596,53596,2018-09-25,197,18vdhCWxqPohnPwicDi3Xr,Dilemma,Nelly,21915,2gBjLmx6zQnFGQJCAQpRgw,Nelly,1kh5XByhI0DDWV7m9kddr0,0.5044757379502063,2002-06-25,60,0.73,0.551,2,0.6582599795291708,0,0.152,0.20800000000000002,0.000121,0.18100000000000002,0.604,0.7459200537106851,0,0,0.024999999999999734,0.025000000000000022,0.011263394877910615,0.011263394877910615
71550,71550,2018-12-24,151,4uqRDeCgXPLQFYqA5uf5Tr,Feliz Navidad - Recorded at Spotify Studios NYC,Why Don't We,30291,2jnIB6XdLvnJUeNTy5A0J2,Why Don't We,2sFIcASZWGhP0KyMPWemSE,0.22152044719271047,2018-11-19,49,0.725,0.58,11,0.7708495394063458,0,0.0433,0.225,0.0,0.0779,0.66,0.5254996643082166,0,0,0.020000000000001673,0.020000000000000018,0.011538778579564757,0.011538778579564757
133888,133888,2019-11-01,89,7vJS1DPc3FzBtqBs8n3mW5,Bad To You (with Normani & Nicki Minaj),Ariana Grande,40096,66CXWjxzNUsdJxJ2JdwvnR,Ariana Grande,4NBuascXb3uK0mFUYuJ63f,0.26916604656853405,2019-11-01,66,0.727,0.583,7,0.6904810644831114,0,0.0718,0.065,0.0,0.106,0.629,0.6159363218509528,0,0,0.021999999999998385,0.02200000000000002,0.011558766764920403,0.011558766764920403
60998,60998,2018-11-01,199,0ARK753YaiJbpLUk7z5yIM,Dilemma,Nelly,17968,2gBjLmx6zQnFGQJCAQpRgw,Nelly,4HUUHHXBXImwksfbSPqE7q,0.5044757379502063,2002-06-25,78,0.727,0.552,2,0.6622722620266119,0,0.14,0.22699999999999998,0.000164,0.198,0.607,0.7463784021071116,0,0,0.021999999999998385,0.02200000000000002,0.011612125459844469,0.011612125459844469
114088,114088,2019-07-25,89,6woeVu3fVMflqen1t4N6pg,Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,Lil Nas X,42424,7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,7CQho9XJ69KLTUdM9vUZyW,0.15342264083581875,2019-07-24,69,0.89,0.513,1,0.7473490276356192,1,0.154,0.0706,0.0,0.102,0.61,0.5387078448587512,1,1,0.18500000000000016,0.18500000000000005,0.01173935903896317,0.01173935903896317
1188,1188,2018-01-06,189,08sQknOKXt3Thw6kw3pUu1,Walang Tayo,Ex Battalion,19478,2iB7AJhJmkWkkehY9ccB0j,Ex Battalion,1f7QMJxxEORZAArm9IZS8X,0.3692167909871495,2017-08-19,0,0.8370000000000001,0.5820000000000001,1,0.7242169907881268,1,0.0377,0.28,0.0,0.0803,0.669,0.4998127872746992,0,0,0.1320000000000004,0.13200000000000012,0.011883466735948311,0.011883466735948311
170206,170206,2020-05-01,7,4kS01K2URu522IomkGOFHl,Beautiful Scars,Maximillian,123570,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,3SRAIUtsU0apzaHWIKh7GZ,0.31513086243448857,2019-02-22,78,0.7,0.457,7,0.6379938587512793,1,0.0621,0.369,0.0,0.106,0.433,0.5960659505241956,0,0,0.004999999999999724,0.0050000000000000044,0.01215200813102868,0.01215200813102868
161389,161389,2020-03-17,190,0iw0EuzmMKMYvZuQYW8DBA,Beautiful Scars,Maximillian,22474,2Q9c6ETFOkDDTy53U7DIgr,Maximillian,7BlA5zKQZfCcyUIe7lfdSs,0.31513086243448857,2019-02-22,23,0.7,0.457,7,0.6379938587512793,1,0.0621,0.369,0.0,0.106,0.433,0.5960659505241956,0,0,0.004999999999999724,0.0050000000000000044,0.01215200813102868,0.01215200813102868
